username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
Cdnxboxchamp,"b'#bellletstalk because i\xe2\x80\x99ve been fighting with depression, anxiety, and bipolar disorder for the past 7 years, but if i were to say this any other day it would be labeled as \xe2\x80\x9cwanting attention\xe2\x80\x9d and \xe2\x80\x9cbeing dramatic\xe2\x80\x9d'",mikaylakunkel,"[{'text': 'BellLetsTalk', 'indices': [19, 32]}]",2018-02-01 06:07:34+00:00,43,387
vomitingglitter,"b'demi lovato, who lives with bipolar disorder, plans to incorporate mental health awareness into her upcoming tour. https://t.co/txaehodtrd'",McLeanHospital,[],2018-02-01 06:07:18+00:00,20,94
ReNellGlover,"b""bipolar spouses... who's taking care of you? a diagnosis of bipolar disorder demands attention. spouses, family and friends often have to cope with their loved one\xe2\x80\x99s serious mood an https://t.co/iumj0ln8g7 #therapy https://t.co/jgfqftqoad""",_carrienet_,[],2018-02-01 06:07:14+00:00,2149,5001
alisongouldd,"b'#bellletstaik because depression, anxiety, bipolar disorder, schizophrenia and the countless other mental illnesses are not \xe2\x80\x9cadjectives\xe2\x80\x9d for your everyday moods and inconveniences - they are real issues people struggle with everyday.'",no retweet username,"[{'text': 'BellLetsTaIk', 'indices': [0, 13]}]",2018-02-01 06:05:16+00:00,240,181
RebeccaLee83,b'i was always terrified to go to hospital to get help for my #mentalillness bc of the #stigma - im here to tell you that it\xe2\x80\x99s not as scary to reach out as i thought. there are ppl who want to help me get better \xf0\x9f\x92\x99 #firsttimeinpatient #bellletstalk #sicknotweak #bipolardisorder',hellolinla,"[{'text': 'mentalillness', 'indices': [78, 92]}, {'text': 'stigma', 'indices': [103, 110]}]",2018-02-01 06:05:12+00:00,3593,4262
sabrinamann_,"b'cognitive behavioural therapy was created to help those suffering from depression. today it\xe2\x80\x99s used to improve and manage mental disorders including: anxiety, bipolar disorder, ptsd, ocd, addictions and eating disorders #bellletstalk'",haylmalcolm,[],2018-02-01 06:04:59+00:00,203,309
KVetter87,"b'#bellletstalk because i\xe2\x80\x99ve been fighting with depression, anxiety, and bipolar disorder for the past 7 years, but if i were to say this any other day it would be labeled as \xe2\x80\x9cwanting attention\xe2\x80\x9d and \xe2\x80\x9cbeing dramatic\xe2\x80\x9d'",mikaylakunkel,"[{'text': 'BellLetsTalk', 'indices': [19, 32]}]",2018-02-01 06:04:17+00:00,475,504
mylifeascassie_,"b'1. carrie fisher - actress \nsuffered from bipolar disorder most of her adult life. instead of letting it define her, she spoke and wrote to help others. she helped decrease the stigma around bipolar disorder, especially when it was relatively unheard of. \n#bellletstalk https://t.co/cpbejxxzf9'",crystaIships,[],2018-02-01 06:03:06+00:00,822,581
kyrazyyy,b'ocd is not just being a neat freak. ptsd is not a joke about a horrible experience. bipolar disorder is not just being moody. borderline pd is not being \xe2\x80\x9cdramatic\xe2\x80\x9d. eating disorders are not for attention. stop the stigma! #bellletstalk',ughhvivian,[],2018-02-01 06:02:42+00:00,1077,196
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
xxladylolitaxx,"b""@harryetcraig that's pretty sad that this moron @leannrimes  would agree with anyone who believed that bipolar disorder is not real. it's real n there are millions of people who fight everyday to try n stay sane n with the right medication can live a good life. educate urself leann""",no retweet username,[],2018-03-01 08:54:03+00:00,321,411
uranus_2,b'\xe5\x8f\x8c\xe6\xa5\xb5\xe6\x80\xa7\xe9\x9a\x9c\xe5\xae\xb3\xe6\x82\xa3\xe8\x80\x85\xe3\x81\xae\xe5\x86\x8d\xe5\x85\xa5\xe9\x99\xa2\xe3\x82\x92\xe4\xba\x88\xe9\x98\xb2\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xab\xe3\x81\xaf\xe3\x83\xaa\xe3\x83\x81\xe3\x82\xa6\xe3\x83\xa0\xe3\x81\x8c\xe8\x89\xaf\xe3\x81\x84\xe3\x80\x82\xe3\x83\x9a\xe3\x83\xab\xe3\x83\x95\xe3\x82\xa7\xe3\x83\x8a\xe3\x82\xb8\xe3\x83\xb3\xe6\x8c\x81\xe5\x8a\xb9\xe6\x80\xa7\xe6\xb3\xa8\xe5\xb0\x84\xe5\x89\xa4\xe3\x82\x82\xe9\x81\xb8\xe6\x8a\x9e\xe8\x82\xa2\xe3\x81\xae1\xe3\x81\xa4\xe3\x80\x82real-world effectiveness of pharmacologic treatments for the prevention of rehospitalization in a finnish nationwide cohort of patients with bipolar disorder\nhttps://t.co/fyocjl4rtq',no retweet username,[],2018-03-01 08:51:09+00:00,4822,49
Bibipolarpj1,b'i do believe my head is going to explode. ones of those wishing i was stillborn times... #bipolardisorder  life getting just too much',no retweet username,"[{'text': 'bipolardisorder', 'indices': [89, 105]}]",2018-03-01 08:49:23+00:00,339,421
BipolarSchiz,"b'logic, alessia cara, khalid - ""1-800-273-8255"" (cover by our last night) #bipolar #bipolardisorder #bipolarbrave https://t.co/rgy3dsqyef, alessia cara, khalid - ""1-800-273-8255"" (cover by our last night) #bipolar #mentalhealth #bipolarbrave https://t.co/4n2nvr0lhz'",no retweet username,"[{'text': 'Bipolar', 'indices': [73, 81]}, {'text': 'BipolarDisorder', 'indices': [82, 98]}, {'text': 'BipolarBrave', 'indices': [99, 112]}]",2018-03-01 08:43:26+00:00,228,1945
afrodihtes,"b'and aside from that, another part of bipolar 2 (not 1 as i\xe2\x80\x99ve never had a full blown manic episode which includes psychotic behavior) is that my depression is a major depression. it has gotten terrifying. my life has been in danger multiple times because of this.'",no retweet username,[],2018-03-01 08:36:24+00:00,251,550
drugnewsin,b'lithium treatment for bipolar disorder lowers risk of rehospitalisation - https://t.co/dwkagswm6u',no retweet username,[],2018-03-01 08:35:02+00:00,103,141
Daisydewdrop18,"b""@corbynator2 i was found fit for work, and i've been trying to work, but i'm finding that i'm working long hours and going from nights to days and vice versa and am losing sleep which is the worst thing you can do with bipolar disorder.""",Lambdoid,[],2018-03-01 08:29:44+00:00,4895,4387
HubBucket,"b'worldwide, 1 billion people suffer from anxiety\n\n300+ million are affected by depression\n60+ million suffer from bipolar affective disorder\n21+million are affected by severe psychoses\n50+ million have dementia\n\n\xf0\x9f\x91\x89https://t.co/oyi7qalz8i\n\n#healthcare, #bigdata, #datascience https://t.co/yemz5gxjtk'",HubBucket,[],2018-03-01 08:27:41+00:00,5481,5110
aruberutou,b'lithium treatment for bipolar disorder linked to lowest risk of rehospitalization https://t.co/emrp4ugntz | #health #medicalresearch #sciencedaily',no retweet username,"[{'text': 'health', 'indices': [108, 115]}]",2018-03-01 08:17:05+00:00,155,441
crazyarchitect,b'lithium treatment for bipolar disorder linked to lowest risk of rehospitalization https://t.co/dvojbihblg https://t.co/8phhlaozqz',no retweet username,[],2018-03-01 08:10:40+00:00,176,351
mjkienzle,b'lithium treatment for bipolar disorder linked to lowest risk of rehospitalization https://t.co/yb4l77j30t',no retweet username,[],2018-03-01 08:09:20+00:00,87,64
RankinPrinsloo,b'i have #bipolar mood disorder - it can be managed\nget a #free #ebook \xc2\xa0https://t.co/t7xcistt7j https://t.co/trcbqwkiod',no retweet username,"[{'text': 'Bipolar', 'indices': [7, 15]}, {'text': 'free', 'indices': [56, 61]}, {'text': 'ebook', 'indices': [62, 68]}]",2018-03-01 08:06:42+00:00,304,995
NutritionDiet,b'from https://t.co/bsvjenahx2 and more about lithium treatment for bipolar disorder linked to lowest risk of rehospitalization',no retweet username,[],2018-03-01 08:06:08+00:00,63,16
JoanneYounge,b'lithium https://t.co/wdqxgp5dbv associated with lowest risk of rehospitalisation in people with bipolar disorder in finland',J_F_Hayes,[],2018-03-01 08:01:07+00:00,643,755
tianarayanne,b'as a person with bipolar disorder i cannot physically split myself into two people so i will not do it on here either you get the good and the bad tweets and if it\xe2\x80\x99s too much then leave this app is one of the few things i\xe2\x80\x99m comfy with you won\xe2\x80\x99t ruin it  for me .',no retweet username,[],2018-03-01 08:00:33+00:00,1221,1160
HidingTortoise,"b""people are not used to understand things they can't see, so let's visualise what happens inside us. we need to be open to teach people with bipolar disorder \xc3\xa1nd people around, help understand and fight stigma. \n  #byestigma #hellounderstanding""",CYSBipolar,[],2018-03-01 07:53:08+00:00,92,1419
Harry_Costello,b'lithium https://t.co/wdqxgp5dbv associated with lowest risk of rehospitalisation in people with bipolar disorder in finland',J_F_Hayes,[],2018-03-01 07:52:41+00:00,688,1772
Real_Mista_J,"b""thinking i can lose the 2nd a in maniac for awhile.\nlet's see... high energy... \xe2\x98\x91\nreduced need for sleep... \xe2\x98\x91\nloss of touch with reality... \xe2\x98\x91\nfeels like the beginning of another manic episode to me \xf0\x9f\x98\xac\xf0\x9f\x91\xbf https://t.co/evupy5qklk""",no retweet username,[],2018-03-01 07:50:29+00:00,3737,3829
AvaLovekids,b'this is what a manic episode feels like #mommy https://t.co/c0hac3niui',no retweet username,"[{'text': 'mommy', 'indices': [40, 46]}]",2018-03-01 07:31:17+00:00,21,14
raj_psyc,b'treatments that reduce risk of #readmissions in #bipolar disorder: #lithium has best evidence from finnish cohort of 9.5k  https://t.co/ahm9jioscr',no retweet username,"[{'text': 'readmissions', 'indices': [31, 44]}, {'text': 'Bipolar', 'indices': [48, 56]}, {'text': 'lithium', 'indices': [67, 75]}]",2018-03-01 07:28:57+00:00,11224,1923
keelyn_kotecki,b'my manic episode is coming to an end goodnight twitter',no retweet username,[],2018-03-01 07:11:18+00:00,1569,900
AutismMacedonia,"b'gene expression patterns in the brains of people with #autism are similar to those of people who have schizophrenia or bipolar disorder, adding weight to evidence of shared genetic pathways. https://t.co/9nmndzf5yh'",Spectrum,"[{'text': 'autism', 'indices': [68, 75]}]",2018-03-01 07:11:05+00:00,168,277
HubBucket,"b'worldwide, 1 billion people suffer from anxiety\n\n300+ million are affected by depression\n60+ million suffer from bipolar affective disorder\n21+million are affected by severe psychoses\n50+ million have dementia\n\n\xf0\x9f\x91\x89https://t.co/oyi7qalz8i\n\n#healthcare, #bigdata, #datascience https://t.co/yemz5gxjtk'",no retweet username,[],2018-03-01 07:08:14+00:00,5481,5110
double_0_stefan,b'lithium https://t.co/wdqxgp5dbv associated with lowest risk of rehospitalisation in people with bipolar disorder in finland',J_F_Hayes,[],2018-03-01 07:07:04+00:00,1007,2706
bimahesh,b'lithium treatment for bipolar disorder linked to lowest risk of rehospitalization https://t.co/xznoark9u6',no retweet username,[],2018-03-01 07:05:42+00:00,159,73
J_F_Hayes,b'lithium https://t.co/wdqxgp5dbv associated with lowest risk of rehospitalisation in people with bipolar disorder in finland',no retweet username,[],2018-03-01 07:02:16+00:00,4585,2310
allthenasties,b'me to me during a manic episode https://t.co/pk5wyismok',no retweet username,[],2018-03-01 06:49:24+00:00,1255,139
skeetgamer,b'adding \xe2\x80\x9cdouble check x\xe2\x80\x9d to my to do list at 3 am. is my zoloft dosage working? tune in to tomorrow\xe2\x80\x99s (manic) episode to find out',no retweet username,[],2018-03-01 06:45:10+00:00,188,186
vVSdp40jMNTMjZs,b'up/down bipolar disorder documentary\n\xd9\x81\xd9\x8a\xd9\x84\xd9\x85 \xd9\x88\xd8\xab\xd8\xa7\xd8\xa6\xd9\x82\xd9\x8a \xd8\xb9\xd9\x86 #\xd8\xa7\xd8\xb6\xd8\xb7\xd8\xb1\xd8\xa7\xd8\xa8_\xd8\xab\xd9\x86\xd8\xa7\xd8\xa6\xd9\x8a_\xd8\xa7\xd9\x84\xd9\x82\xd8\xb7\xd8\xa8 \xd8\xa8\xd8\xa7\xd9\x84\xd9\x84\xd8\xba\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa7\xd9\x86\xd8\xac\xd9\x84\xd9\x8a\xd8\xb2\xd9\x8a\xd8\xa9 \n\nhttps://t.co/qwevccx9dp\xe2\x80\xa6 via @youtube',Prince_900000,"[{'text': 'اضطراب_ثنائي_القطب', 'indices': [73, 92]}]",2018-03-01 06:31:21+00:00,1060,932
truthse90087634,b'@maggienyt he will show more of his bipolar disorder on twitter!!',no retweet username,[],2018-03-01 06:18:16+00:00,1,6
BekaLombardo,"b'i have recently reviewed an incredible, well written, moving book about #postpartum #bipolardisorder by dyane harwood @dyaneharwood one of my top \xe2\x80\x9cmust reads\xe2\x80\x9d\n\nhttps://t.co/8hrcteuwpa \n\navailable through amazon and chapters/indigo'",ourbpfamily,"[{'text': 'postpartum', 'indices': [89, 100]}, {'text': 'bipolardisorder', 'indices': [101, 117]}]",2018-03-01 06:16:55+00:00,31452,10031
GlobalNewsTH,"b'@edanclay @ingrahamangle @foxnews anxiety, stress, and depression are some of the most common causes of\xc2\xa0chronicinsomnia.having difficulty sleeping can also make anxiety, stress, and depression symptoms worse. other common emotional and psychological causes include anger, worry, grief, bipolar disorder, and trauma'",no retweet username,[],2018-03-01 06:13:08+00:00,5451,5996
ourbpfamily,"b'i have recently reviewed an incredible, well written, moving book about #postpartum #bipolardisorder by dyane harwood @dyaneharwood one of my top \xe2\x80\x9cmust reads\xe2\x80\x9d\n\nhttps://t.co/8hrcteuwpa \n\navailable through amazon and chapters/indigo'",no retweet username,"[{'text': 'postpartum', 'indices': [72, 83]}, {'text': 'bipolardisorder', 'indices': [84, 100]}]",2018-03-01 06:12:33+00:00,5263,2203
Addicu,b'@jpoof1337 she has severe bipolar disorder and i was the only one that could do it',no retweet username,[],2018-03-01 06:10:35+00:00,90,82
pmCx8OTQPcvMusz,b'up/down bipolar disorder documentary\n\xd9\x81\xd9\x8a\xd9\x84\xd9\x85 \xd9\x88\xd8\xab\xd8\xa7\xd8\xa6\xd9\x82\xd9\x8a \xd8\xb9\xd9\x86 #\xd8\xa7\xd8\xb6\xd8\xb7\xd8\xb1\xd8\xa7\xd8\xa8_\xd8\xab\xd9\x86\xd8\xa7\xd8\xa6\xd9\x8a_\xd8\xa7\xd9\x84\xd9\x82\xd8\xb7\xd8\xa8 \xd8\xa8\xd8\xa7\xd9\x84\xd9\x84\xd8\xba\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa7\xd9\x86\xd8\xac\xd9\x84\xd9\x8a\xd8\xb2\xd9\x8a\xd8\xa9 \n\nhttps://t.co/qwevccx9dp\xe2\x80\xa6 via @youtube',Prince_900000,"[{'text': 'اضطراب_ثنائي_القطب', 'indices': [73, 92]}]",2018-03-01 06:10:28+00:00,226,583
ClaytonClent,b'days before #barnabye appears on grimshaw claiming undiagnosed bipolar disorder: i reckon less than 14',no retweet username,"[{'text': 'barnabye', 'indices': [12, 21]}]",2018-03-01 06:10:08+00:00,273,510
RObcKfizQ9pdjlX,b'up/down bipolar disorder documentary\n\xd9\x81\xd9\x8a\xd9\x84\xd9\x85 \xd9\x88\xd8\xab\xd8\xa7\xd8\xa6\xd9\x82\xd9\x8a \xd8\xb9\xd9\x86 #\xd8\xa7\xd8\xb6\xd8\xb7\xd8\xb1\xd8\xa7\xd8\xa8_\xd8\xab\xd9\x86\xd8\xa7\xd8\xa6\xd9\x8a_\xd8\xa7\xd9\x84\xd9\x82\xd8\xb7\xd8\xa8 \xd8\xa8\xd8\xa7\xd9\x84\xd9\x84\xd8\xba\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa7\xd9\x86\xd8\xac\xd9\x84\xd9\x8a\xd8\xb2\xd9\x8a\xd8\xa9 \n\nhttps://t.co/qwevccx9dp\xe2\x80\xa6 via @youtube',Prince_900000,"[{'text': 'اضطراب_ثنائي_القطب', 'indices': [73, 92]}]",2018-03-01 06:06:21+00:00,140,824
familyliving1,b'#parents this is what a manic episode feels like https://t.co/kupkfp7bsu https://t.co/izeulhj3uv',no retweet username,"[{'text': 'parents', 'indices': [0, 8]}]",2018-03-01 06:05:06+00:00,278,3227
OZVyDfONnGdNjc2,b'up/down bipolar disorder documentary\n\xd9\x81\xd9\x8a\xd9\x84\xd9\x85 \xd9\x88\xd8\xab\xd8\xa7\xd8\xa6\xd9\x82\xd9\x8a \xd8\xb9\xd9\x86 #\xd8\xa7\xd8\xb6\xd8\xb7\xd8\xb1\xd8\xa7\xd8\xa8_\xd8\xab\xd9\x86\xd8\xa7\xd8\xa6\xd9\x8a_\xd8\xa7\xd9\x84\xd9\x82\xd8\xb7\xd8\xa8 \xd8\xa8\xd8\xa7\xd9\x84\xd9\x84\xd8\xba\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa7\xd9\x86\xd8\xac\xd9\x84\xd9\x8a\xd8\xb2\xd9\x8a\xd8\xa9 \n\nhttps://t.co/qwevccx9dp\xe2\x80\xa6 via @youtube',Prince_900000,"[{'text': 'اضطراب_ثنائي_القطب', 'indices': [73, 92]}]",2018-03-01 06:04:10+00:00,1634,1128
2017Eunice,"b'mercy on our minds - years ago, a family member who suffers from bipolar disorder had an extreme psychotic break. the manic episode led to job loss, jail time, and homelessness. for two months, i was on the phone with social workers, law enforcement o... https://t.co/vyexmhjoem'",ourdailyjourney,[],2018-03-01 06:01:25+00:00,293,211
