username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
SeagaldeCruise,b'bp1\xe3\x82\x82\xe6\x88\xa6\xe8\xb2\xa8\xe3\x82\xac\xe3\x83\x81\xe3\x83\xa3\xe3\x82\x82\xe5\x91\x8a\xe7\x9f\xa5\xe7\x84\xa1\xe3\x81\x97\xe3\x81\xaa\xe3\x81\xae\xe3\x81\x8b\n\xe3\x81\x93\xe3\x82\x8c\xe3\x81\x99\xe3\x81\x92\xe3\x81\x87\xe5\x9c\xb0\xe5\x91\xb3\xe3\x81\xab\xe3\x81\x84\xe3\x81\x84\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xa0\xe3\x81\x8b\xe3\x82\x89\xe3\x82\x82\xe3\x81\xa3\xe3\x81\xa8\xe8\xa8\x80\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x81\x84\xe3\x81\xae\xe3\x82\x88\n200\xe4\xbd\x93\xe8\xa8\x8e\xe4\xbc\x90\xe7\xa7\xb0\xe5\x8f\xb7\xe3\x81\xae\xe7\x9f\xb350\xe3\x81\xae\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xabbp2*200\xe3\x81\xa3\xe3\x81\xa6\xe5\x9c\xb0\xe5\x91\xb3\xe3\x81\xab\xe5\xab\x8c\xe3\x81\x8c\xe3\x82\x89\xe3\x81\x9b\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x93\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa9\xe3\x83\x9e\xe3\x82\xb7\xe3\x81\xab\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x8f\xe3\x81\x91\xe3\x81\xa0\xe3\x81\x97',no retweet username,[],2017-02-01 06:18:55+00:00,6,67
segarammy,b'\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0\xe5\x86\x85\xe3\x81\xae\xe5\x8d\x8a\xe9\xa1\x8dcp\xe9\x83\xa8\xe5\x88\x86\xe3\x81\xab\xe8\xbf\xbd\xe8\xa8\x98\xe5\x85\xa5\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\n\n\xe3\x83\x9e\xe3\x82\xb0\xe3\x83\x8a\xe3\x81\xaf\xe5\x88\x87\xe3\x82\x8a\xe4\xb8\x8a\xe3\x81\x92\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\xae\xe3\x81\xa7\xe6\xb6\x88\xe8\xb2\xbbbp\xe3\x81\xaf2\n\xe7\x9f\xb3\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x80\x81\xe3\x83\x9e\xe3\x82\xb0\xe3\x83\x8ahl\xe3\x81\xab\xe3\x81\xa4\xe3\x81\x84\xe3\x81\xa6\xe3\x81\xaf\xe2\x97\x86\xe3\x81\x8c\xe3\x81\xa4\xe3\x81\x84\xe3\x81\xa6\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81bp1\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xe3\x82\x88\xe3\x81\x86\xe3\x81\xa7\xe3\x81\x99 https://t.co/ukwfh9vanr',guran_mimumemo,[],2017-02-01 06:17:59+00:00,706,1353
nekotoro99,b'\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0\xe5\x86\x85\xe3\x81\xae\xe5\x8d\x8a\xe9\xa1\x8dcp\xe9\x83\xa8\xe5\x88\x86\xe3\x81\xab\xe8\xbf\xbd\xe8\xa8\x98\xe5\x85\xa5\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\n\n\xe3\x83\x9e\xe3\x82\xb0\xe3\x83\x8a\xe3\x81\xaf\xe5\x88\x87\xe3\x82\x8a\xe4\xb8\x8a\xe3\x81\x92\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\xae\xe3\x81\xa7\xe6\xb6\x88\xe8\xb2\xbbbp\xe3\x81\xaf2\n\xe7\x9f\xb3\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x80\x81\xe3\x83\x9e\xe3\x82\xb0\xe3\x83\x8ahl\xe3\x81\xab\xe3\x81\xa4\xe3\x81\x84\xe3\x81\xa6\xe3\x81\xaf\xe2\x97\x86\xe3\x81\x8c\xe3\x81\xa4\xe3\x81\x84\xe3\x81\xa6\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81bp1\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8b\xe3\x82\x88\xe3\x81\x86\xe3\x81\xa7\xe3\x81\x99 https://t.co/ukwfh9vanr',guran_mimumemo,[],2017-02-01 06:17:26+00:00,68,263
woo_nor,b'bp1\xe3\x82\x92\xe3\x81\xb2\xe3\x81\x9d\xe3\x81\x8b\xe3\x81\xab\xe6\x9c\x9f\xe5\xbe\x85\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f',no retweet username,[],2017-02-01 06:15:54+00:00,264,234
EspressoCynthia,"b'""you hear something enough &amp; often; it can become your truth"" \n\nread this #stigmafree story on #bipolar disorder: https://t.co/hxv77sizgr https://t.co/u82cpfj80p'",NAMICommunicate,"[{'text': 'StigmaFree', 'indices': [99, 110]}, {'text': 'bipolar', 'indices': [120, 128]}]",2017-02-01 06:06:50+00:00,25,135
KaraCase16,"b'""you hear something enough &amp; often; it can become your truth"" \n\nread this #stigmafree story on #bipolar disorder: https://t.co/hxv77sizgr https://t.co/u82cpfj80p'",NAMICommunicate,"[{'text': 'StigmaFree', 'indices': [99, 110]}, {'text': 'bipolar', 'indices': [120, 128]}]",2017-02-01 06:03:13+00:00,92,675
ValueUrHealth,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/jtk2pobhio https://t.co/dhja7y5xez',no retweet username,[],2017-02-01 05:51:27+00:00,231,39
WellnessInitiat,b'brain scans may shed light on bipolar disorder-suicide risk: title: brain scans may shed light on bipolar\xe2\x80\xa6 https://t.co/nqpmaill9w https://t.co/emvgmbvfz8',no retweet username,[],2017-02-01 05:51:26+00:00,193,63
LifestylesHacks,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/iahkmnfczq https://t.co/t9vrbz6s8a',no retweet username,[],2017-02-01 05:51:26+00:00,228,41
CaringMagazines,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/cd8f4jyxgn https://t.co/lxhq3rpo6z',no retweet username,[],2017-02-01 05:51:25+00:00,159,38
HealthierNews,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/72sf68zhdh https://t.co/scoxjtjjrm',no retweet username,[],2017-02-01 05:51:25+00:00,149,44
NewestLifestyle,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/otdm7qccs3 https://t.co/0mrh0dixws',no retweet username,[],2017-02-01 05:51:25+00:00,153,38
HealthiestMag,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/lci9bytlo5 https://t.co/pu0ojkpudx',no retweet username,[],2017-02-01 05:51:25+00:00,220,38
KnowUrSafety,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/ywndxxfx3u https://t.co/ssmh8plske',no retweet username,[],2017-02-01 05:51:25+00:00,154,38
MindNBodyJournl,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/tfgkmvqmme https://t.co/hjveqlzlhp',no retweet username,[],2017-02-01 05:51:25+00:00,326,69
HandLHour,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/yewxqk6nl7 https://t.co/rsat6chazl',no retweet username,[],2017-02-01 05:51:24+00:00,219,38
TheHealthyGoals,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/xapdmc7nch https://t.co/u2onthap6n',no retweet username,[],2017-02-01 05:51:24+00:00,64,23
GoodandNiceLife,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/urttjg1o6m https://t.co/kgurj41mkw',no retweet username,[],2017-02-01 05:51:24+00:00,152,6
AWorldLifestyle,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/xfivibz28u https://t.co/cyd7dbkhaz',no retweet username,[],2017-02-01 05:51:24+00:00,319,42
RecreateUrStyle,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/upnqqwpcmp https://t.co/kof6xqavpm',no retweet username,[],2017-02-01 05:51:24+00:00,152,39
CheckHealthNews,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/gqq3osgqpz https://t.co/e40vhfmith',no retweet username,[],2017-02-01 05:51:23+00:00,224,38
The_HealthGuide,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/eeoyeg0l9a https://t.co/ydmpwpju9c',no retweet username,[],2017-02-01 05:51:23+00:00,30,18
VeryHealthyMag,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/deryquofpo https://t.co/dzzwggdbte',no retweet username,[],2017-02-01 05:51:23+00:00,156,38
CheckLifestyle,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/di10uofcgd https://t.co/ilmhdeggl1',no retweet username,[],2017-02-01 05:51:23+00:00,119,197
HealthScrapbook,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/1y6q9eovhp https://t.co/mfzyrhxgxw',no retweet username,[],2017-02-01 05:51:22+00:00,65,22
GreatLivingNews,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/0g5pznf4qx https://t.co/yoahoiikyw',no retweet username,[],2017-02-01 05:51:22+00:00,164,39
YourHealthValue,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/wtfn5xyadc https://t.co/sts985vesz',no retweet username,[],2017-02-01 05:51:22+00:00,54,38
WebMDHealthNews,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/utasb20s3l https://t.co/dip6rgh5z9',no retweet username,[],2017-02-01 05:51:22+00:00,153,39
Silf55,b'\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x8b\xe4\xbb\x8a\xe5\x9b\x9e\xe3\x81\xaeapbp\xe5\x8d\x8a\xe9\xa1\x8d\xe3\x81\xae\xe3\x81\xa8\xe3\x81\x93\xe3\x82\x88\xe3\x81\x8f\xe8\xa6\x8b\xe3\x82\x8b\xe3\x81\xa8\xf0\x9f\x94\xb6\xe3\x81\xae\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x81\xaf\xe5\xb0\x8f\xe6\x95\xb0\xe7\x82\xb9\xe4\xbb\xa5\xe4\xb8\x8b\xe5\x88\x87\xe3\x82\x8a\xe4\xb8\x8a\xe3\x81\x92\xe3\x81\xa3\xe3\x81\xa6\xe6\x9b\xb8\xe3\x81\x84\xe3\x81\xa6\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xad\xef\xbc\x9f\n\xe3\x81\xa4\xe3\x81\xbe\xe3\x82\x8abp1\xe3\x81\x98\xe3\x82\x83\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xa62\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa7\xe3\x81\x97\xe3\x82\x87\xef\xbc\x9f\xe3\x81\xa9\xe3\x81\xae\xe3\x81\x82\xe3\x81\x9f\xe3\x82\x8a\xe3\x81\x8c\xe5\x8d\x8a\xe9\xa1\x8d\xe3\x81\xaa\xe3\x81\xae\xe3\x81\x8b\xe8\x81\x9e\xe3\x81\x84\xe3\x81\xa6\xe3\x82\x82\xe3\x81\x84\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b',no retweet username,[],2017-02-01 05:43:53+00:00,118,103
247newsonline,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/grg4prkgxs https://t.co/bgnykzfgbm',no retweet username,[],2017-02-01 05:40:58+00:00,351,23
Eutrema,b'bp3\xe3\x81\xab\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x81\xaf\xe5\x8d\x8a\xe9\xa1\x8d\xe6\x9d\xa5\xe3\x81\xa6\xe3\x82\x82bp1\xe3\x81\xab\xe3\x81\xaf\xe3\x81\xaa\xe3\x82\x89\xe3\x82\x93\xe3\x81\xae\xe3\x81\x8b\n\xe6\xb5\x81\xe7\x9f\xb3\xe3\x81\xab\xe3\x82\xb7\xe3\x83\xa3\xe3\x83\x96\xe3\x81\x99\xe3\x81\x8e\xe3\x82\x8b\xe3\x82\x8f\xe3\x81\xaa',no retweet username,[],2017-02-01 05:32:14+00:00,220,430
7harip,b'brain scans may shed light on bipolar suicide risk  https://t.co/ma80nei0a0 https://t.co/rtqcqgh8dz',no retweet username,[],2017-02-01 05:30:06+00:00,1130,4449
darknioght007,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/4twwc4d8r4 https://t.co/abxd7mpkjq',no retweet username,[],2017-02-01 05:24:29+00:00,11,15
younpharma,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/gfnxahaico https://t.co/0rcquhazuu',no retweet username,[],2017-02-01 05:24:27+00:00,20,56
gobecome,b'brain scans may shed light on bipolar disorder-suicide risk https://t.co/usipamt68e https://t.co/lcynmwgiso',no retweet username,[],2017-02-01 05:24:26+00:00,5,0
_kamisiro,b'\xe3\x82\xb0\xe3\x83\xa9\xe3\x83\x96\xe3\x83\xab\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x81\xae\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x81\xae\xe3\x81\x93\xe3\x82\x8ahp\xe6\xac\xa1\xe7\xac\xac\xe3\x81\xa7bp\xe5\xa4\x89\xe5\x8b\x95\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x91\xe3\x81\xa9bp1\xe6\xb8\x9b\xe3\x81\xa3\xe3\x81\x9f\xe7\x8a\xb6\xe6\x85\x8b\xe3\x81\xae2/3\xe3\x81\x8f\xe3\x82\x89\xe3\x81\x84\xe3\x81\xbe\xe3\x81\xa7\xe6\x9d\xa5\xe3\x82\x8b\xe3\x81\xa8\xe9\xab\x98\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe5\x85\xa5\xe3\x82\x8b\xe3\x81\xa8\xe5\x90\x8c\xe6\x99\x82\xe3\x81\xab\xe7\xb5\x82\xe3\x82\x8f\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x8b',no retweet username,[],2017-02-01 05:22:24+00:00,400,597
BP1huri,b'bp1\xe3\x81\xb5\xe3\x82\x8a\xe3\x81\x95\xe3\x82\x93\xe3\x81\xaf\xe6\xb8\xa9\xe6\xb3\x89\xe3\x82\x92\xe6\x8e\x98\xe3\x82\x8a\xe5\xbd\x93\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\n#\xe7\x9f\xb3\xe6\xb2\xb9\xe7\x8e\x8b\xe3\x81\xab\xe3\x81\xaa\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\x8b\nhttps://t.co/sla2j2p9wq',no retweet username,"[{'text': '石油王になれるか', 'indices': [19, 28]}]",2017-02-01 05:01:53+00:00,44,33
segarammy,b'\xe3\x81\x9d\xe3\x81\x86\xe3\x81\x84\xe3\x82\x84\xe4\xbb\x8a\xe5\x9b\x9e\xe3\x81\x8b\xe3\x82\x89\xe3\x83\x9e\xe3\x83\xab\xe3\x83\x81\xe3\x81\xaevh\xe3\x81\x8cbp1\xe3\x81\xaa\xe3\x82\x93\xe3\x81\xa0\xe3\x82\x88\xe3\x81\xad\n\xe8\x87\xaa\xe7\x99\xba\xe9\x9b\x86\xe3\x82\x81\xe3\x82\x8b\xe3\x81\xae\xe3\x81\x99\xe3\x81\x92\xe3\x83\xbc\xe6\xa5\xbd\xe3\x81\xa0\xe3\x82\x8f\n\xe9\x9b\x86\xe3\x82\x81\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xa6\xe6\xb8\x88\xe3\x82\x80\xe3\x81\xae\xe3\x81\x8c\xe4\xb8\x80\xe7\x95\xaa\xe3\x81\x84\xe3\x81\x84\xe3\x82\x93\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa9',no retweet username,[],2017-02-01 04:51:16+00:00,706,1353
clc202000,b'donald trump bipolar disorder \xe2\x80\x93 look for the signs it is screaming at you! https://t.co/6fegpiehul\n#donaldtrump\n#bipolardisorder https://t.co/ufq8qixjcb',sheriffali,"[{'text': 'DonaldTrump', 'indices': [115, 127]}]",2017-02-01 04:44:25+00:00,4898,4766
PamelaRosePhd,b'donald trump bipolar disorder \xe2\x80\x93 look for the signs it is screaming at you! https://t.co/6fegpiehul\n#donaldtrump\n#bipolardisorder https://t.co/ufq8qixjcb',sheriffali,"[{'text': 'DonaldTrump', 'indices': [115, 127]}]",2017-02-01 04:34:57+00:00,4147,3273
DeathOverTrump,b'donald trump bipolar disorder \xe2\x80\x93 look for the signs it is screaming at you! https://t.co/6fegpiehul\n#donaldtrump\n#bipolardisorder https://t.co/ufq8qixjcb',sheriffali,"[{'text': 'DonaldTrump', 'indices': [115, 127]}]",2017-02-01 04:31:35+00:00,936,1137
ACNPorg,b'area of brain linked to bipolar disorder pinpointed https://t.co/dzwmfj21tx #mentalhealth #bipolardisorder https://t.co/9j9lehifit',no retweet username,"[{'text': 'mentalhealth', 'indices': [76, 89]}, {'text': 'bipolardisorder', 'indices': [90, 106]}]",2017-02-01 04:30:08+00:00,5993,1390
tatsu_pnt,b'bp1\xe4\xbd\xbf\xe3\x81\xa3\xe3\x81\xa6\xe3\x83\x88\xe3\x83\xac\xe3\x83\x8f\xe3\x83\xb3\xe3\x81\x8b\xe3\x81\x91\xe3\x81\xa6\xe9\x87\x91\xe7\xab\xa0\xef\xbc\x86\xe3\x82\xaa\xe3\x83\x91\xe3\x83\xbc\xe3\x83\xab\xe3\x82\x82\xe3\x82\x89\xe3\x81\x86\xe2\x86\x92\xe3\x82\xab\xe3\x82\xb8\xe3\x83\x8e\xe3\x81\xa7\xe7\xa8\xbc\xe3\x81\x90\n\xe3\x81\xae\xe3\x83\xad\xe3\x83\xbc\xe3\x83\x86\xe3\x81\xa7\xe3\x80\x81\xe5\xa4\x9c\xe3\x81\xaeat\xe3\x81\xab\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x89\xe3\x83\xa6\xe3\x83\xaa\xe3\x82\xa6\xe3\x82\xb9\xe3\x81\xa7\xe8\xb2\xa2\xe7\x8c\xae\xe5\xba\xa6\xe7\xa8\xbc\xe3\x81\x90\xe6\x96\xb9\xe9\x87\x9d\xe3\x81\xa7\xe8\xa1\x8c\xe3\x81\x8f',no retweet username,[],2017-02-01 04:23:52+00:00,36,22
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
Mrtanaka1,b'\xe3\x81\x8a\xe3\x81\x84\xe3\x81\x8a\xe3\x81\x84bp1\xe3\x81\xa7\xe3\x81\x9d\xe3\x82\x93\xe3\x81\xaa\xe3\x81\xab\xe9\x8a\x80\xe9\xa4\x8c\xe3\x81\xa8\xe3\x81\x8b\xe6\xa0\x84\xe5\x85\x89\xe3\x81\xa8\xe3\x81\x8b\xe3\x81\x8f\xe3\x82\x8c\xe3\x81\xa1\xe3\x82\x83\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x81\x84\xe3\x81\xae\xe3\x81\x8b\xe3\x81\x84',no retweet username,[],2017-03-01 08:59:25+00:00,190,183
dingmanschoice,b'donald trump bipolar disorder \xe2\x80\x93 look for the signs it is screaming at you! https://t.co/6fegpiehul\n#donaldtrump\n#bipolardisorder https://t.co/ufq8qixjcb',sheriffali,"[{'text': 'DonaldTrump', 'indices': [115, 127]}]",2017-03-01 08:54:27+00:00,1000,1506
yvette_hess,b'understanding bipolar disorder \xe2\x80\x93 all the\xc2\xa0facts https://t.co/hh0rn8cwhl https://t.co/jlynlibrjj',no retweet username,[],2017-03-01 08:51:17+00:00,803,2136
life_ole,b'understanding bipolar disorder \xe2\x80\x93 all the\xc2\xa0facts https://t.co/cvqppobwr2 https://t.co/dwh9legfwy',no retweet username,[],2017-03-01 08:51:16+00:00,263,271
yuki_kazane,b'\xe3\x83\x9e\xe3\x82\xad\xe3\x83\xa5\xe3\x83\xa9\xe3\x83\x95\xe3\x83\xa9\xe3\x83\xa0\xe3\x81\x8c\xe6\x99\xae\xe6\xae\xb5\xe3\x82\x88\xe3\x82\x8abp1\xe6\xb8\x9b\xe3\x82\x8b\xe4\xbb\xa3\xe3\x82\x8f\xe3\x82\x8a\xe3\x81\xab\xe7\xab\xb6\xe4\xba\x89\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\x97\xe3\x81\xa6\xe3\x83\x98\xe3\x82\xa4\xe3\x83\xad\xe3\x83\xbc\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\x9d\xe3\x81\x86',no retweet username,[],2017-03-01 08:45:26+00:00,630,464
bloinks,b'#sexy sailor girl costumes lara dutta nude pics https://t.co/kbrnwvvosp',no retweet username,"[{'text': 'sexy', 'indices': [0, 5]}]",2017-03-01 08:44:02+00:00,53,71
wesztee,"b""i'm at choa chu kang mrt/lrt interchange (ns4/bp1) - @smrt_singapore in singapore https://t.co/yeptmwsq8v""",no retweet username,[],2017-03-01 08:27:43+00:00,189,1765
TEDxCibeles,"b'desorden bipolar \xe2\x80\x93 seguro lo has escuchado, pero \xc2\xbfsabes realmente lo que es? https://t.co/dtpgu56emb https://t.co/wm9jo4nsyo'",no retweet username,[],2017-03-01 08:20:11+00:00,3101,536
ISana_est,b'@ss_bp1_thealmig \xe5\x90\x91\xe3\x81\x93\xe3\x81\x86\xe3\x81\x8c13\xe4\xba\xba\xe5\x87\xba\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe4\xba\x88\xe5\xae\x9a\xe3\x81\xaa\xe3\x81\xae\xe3\x81\xa7\xe3\x81\x93\xe3\x81\xa1\xe3\x82\x89\xe3\x82\x8213\xe4\xba\xba\xe3\x81\x8b\xe3\x81\xaa',no retweet username,[],2017-03-01 08:03:51+00:00,603,202
ISana_est,b'@ss_bp1_thealmig \xe3\x82\x8a\xe3\x81\x8d\xe3\x81\x95\xe3\x82\x93\xe3\x82\x82\xe3\x82\x84\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x9f\xe3\x81\x97\xe5\xa4\x9a\xe5\xb0\x91\xe3\x81\xaf\xe3\x81\xad',no retweet username,[],2017-03-01 07:59:22+00:00,603,202
TimoRoine,"b'""anatomical integration and rich-club connectivity in euthymic bipolar disorder"" https://t.co/znmdy5voiy https://t.co/74cfnnqxa1'",Alex_Leemans,[],2017-03-01 07:55:27+00:00,1237,1211
8tax2_hatatan_b,b'\xe5\x86\xa5\xe3\x81\xaf\xe6\xad\xa3\xe8\xa6\x8f\xe3\x82\x82\xe4\xb9\xb1\xe3\x82\x82\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x89\xe7\x9a\xbf\xe5\xa4\x9a\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x93\xe7\xb5\x82\xe3\x82\x8f\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x93\xe3\x81\xa7\xe6\xad\xbb\xe3\x82\x93\xe3\x81\xa7\xe3\x82\x8b\xe3\x82\x93\xe3\x81\xa0\xe3\x82\x88\xe3\x81\xaa\xe3\x83\xbc\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\n\xe7\x9a\xbf\xe8\xb6\x8a\xe3\x81\x88\xe3\x82\x8c\xe3\x81\xb0\xe8\xa1\x8c\xe3\x81\x91\xe3\x81\x9d\xe3\x81\x86\xe3\x81\xaa\xe6\xb0\x97\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x91\xe3\x81\xa9\xe3\x80\x81as\xe3\x81\xaa\xe3\x82\x89\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x89\xe3\x81\xaf\xe6\x9c\x89\xe3\x82\x8b\xe3\x81\x8b\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe3\x80\x82\n\xe8\xa0\x8d\xe3\x81\xae\xe6\x96\xb9\xe3\x81\x8c\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xaf\xe5\x85\xa8\xe3\x81\x8f\xe5\xa4\xa2\xe3\x81\xad\xe3\x83\xbc\xe3\x81\xaa\xe3\x80\x82\n\xe5\x98\x86\xe3\x81\x8d\xe3\x81\xae\xe6\x96\xb9\xe3\x81\x8cbp1/3\xe4\xbd\x8d\xe4\xbd\x8e\xe3\x81\x84\xe3\x81\x97\n\xe3\x83\x87\xe3\x82\xa3\xe3\x82\xa2\xe3\x81\x8c\xe5\x85\xa8\xe3\x81\x8f\xe3\x82\x82\xe3\x81\xa3\xe3\x81\xa6\xe7\x84\xa1\xe7\x90\x86\xe3\x82\xb2\xe3\x83\xbc',no retweet username,[],2017-03-01 07:41:14+00:00,466,594
ginanjq_,"b""i'm at choa chu kang mrt/lrt interchange (ns4/bp1) - @smrt_singapore in singapore https://t.co/nomthz5ppc""",no retweet username,[],2017-03-01 07:12:44+00:00,377,202
fightoflife2016,b'treatments for bipolar disorder infographic https://t.co/lreinp9aps #bipolardisorder #infographic https://t.co/qdgqadtz5g',Bipolar_Bandit,"[{'text': 'bipolardisorder', 'indices': [88, 104]}, {'text': 'infographic', 'indices': [105, 117]}]",2017-03-01 07:09:20+00:00,1154,1033
IreneDeLugano,b'7 desde muy j\xc3\xb3ven padece 1 trastorno bipolar y alterna episodios depresivos c/otros de euforia (man\xc3\xada) https://t.co/uphplxwish',FelicindaCluney,[],2017-03-01 07:05:58+00:00,3997,4413
blessedarpan,b'causes of #bipolardisorder https://t.co/c4c6njgyxt https://t.co/9lzt82yslv',mhmatters,"[{'text': 'BipolarDisorder', 'indices': [25, 41]}]",2017-03-01 07:05:47+00:00,16,292
seductive_Bee,b'#babe pink pussy nude samoa gfs https://t.co/j3k8tr2hnk',no retweet username,"[{'text': 'babe', 'indices': [0, 5]}]",2017-03-01 06:40:11+00:00,607,45
Iib10Iris,b'7 desde muy j\xc3\xb3ven padece 1 trastorno bipolar y alterna episodios depresivos c/otros de euforia (man\xc3\xada) https://t.co/uphplxwish',FelicindaCluney,[],2017-03-01 06:32:18+00:00,10829,10694
silviag_sil,b'7 desde muy j\xc3\xb3ven padece 1 trastorno bipolar y alterna episodios depresivos c/otros de euforia (man\xc3\xada) https://t.co/uphplxwish',FelicindaCluney,[],2017-03-01 06:29:43+00:00,4445,3700
usha_egoist,b'\xe3\x83\xa9\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xafbp1.5\xe5\x80\x8d\xe3\x81\x8b~',no retweet username,[],2017-03-01 06:23:56+00:00,537,563
perseus_2525,b'\xe3\x82\xb9\xe3\x82\xb3\xe3\x82\xa2\xe6\x9b\xb4\xe6\x96\xb0\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x84\xe3\x81\x91\xe3\x81\xa9\xe3\x83\x95\xe3\x83\xab\xe3\x82\xb3\xe3\x83\xb3\xe6\xac\xb2\xe3\x81\xae\xe6\x96\xb9\xe3\x81\x8c\xe5\xbc\xb7\xe3\x81\x84(\xe6\x9c\x80\xe5\xb0\x8fbp1) https://t.co/gntjlmlvhu',no retweet username,[],2017-03-01 06:09:38+00:00,518,813
Ice9850,"b'what happens in the house, stays in the house. check out our trailer for @wbpictures wild new comedy. https://t.co/fzhjd538of #thehousemovie'",moceanla,[],2017-03-01 05:57:07+00:00,187,5001
