username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
moni_cary,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-28 03:24:09+00:00,294,290,['diagnosed with']
notworthmessing,"from ""bipolar disorder: a guide for the newly diagnosed""
by caponigro, et al. 
warning signs of mania - note ""changing the way you dress"". https://t.co/l9tvsvyjft",no retweet username,[],2017-02-28 02:43:46+00:00,2636,2269,[]
CalmSonic,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/kim6r1wbiv https://t.co/psvgqgvwvk,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-02-28 02:21:18+00:00,990,272,[]
Mcn1Michel,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/kim6r1wbiv https://t.co/psvgqgvwvk,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-02-28 02:09:55+00:00,1065,476,[]
piyuanker12,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/kim6r1wbiv https://t.co/psvgqgvwvk,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-02-28 02:08:33+00:00,3810,420,[]
AvivaTink,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/kim6r1wbiv https://t.co/psvgqgvwvk,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-02-28 02:04:22+00:00,16444,14640,[]
MIKEC0202,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/kim6r1wbiv https://t.co/psvgqgvwvk,_carrienet_,"[{'text': 'Bipolar', 'indices': [77, 85]}]",2017-02-28 01:59:53+00:00,6399,768,[]
_carrienet_,bipolar spouses... who's taking care of you? a diagnosis of #bipolar disorder demands att https://t.co/kim6r1wbiv https://t.co/psvgqgvwvk,no retweet username,"[{'text': 'Bipolar', 'indices': [60, 68]}]",2017-02-28 01:59:25+00:00,82475,62826,[]
Cocopapi_,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-28 01:08:56+00:00,680,433,['diagnosed with']
babygirlina_,tbh hate when someone gets mad they're automatically diagnosed as bipolar like? they could just be mad fam,brujaenya,[],2017-02-28 00:41:34+00:00,4004,2692,['diagnosed as bipolar']
CTRNewsFeed,defense lawyer kohlmetz pointed out during cross that blaine cooper was diagnosed with bipolar disorder and ptsd and wasn't taking meds,maxoregonian,[],2017-02-28 00:33:40+00:00,2568,5000,"['diagnosed with', 'diagnosed with bipolar']"
birdpuk,defense lawyer kohlmetz pointed out during cross that blaine cooper was diagnosed with bipolar disorder and ptsd and wasn't taking meds,maxoregonian,[],2017-02-28 00:23:50+00:00,180,613,"['diagnosed with', 'diagnosed with bipolar']"
maxoregonian,defense lawyer kohlmetz pointed out during cross that blaine cooper was diagnosed with bipolar disorder and ptsd and wasn't taking meds,no retweet username,[],2017-02-28 00:22:22+00:00,11998,2564,"['diagnosed with', 'diagnosed with bipolar']"
JesseIngram51,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 23:08:52+00:00,637,221,['diagnosed with']
Glbss,i've diagnosed dan cuff with bipolar,no retweet username,[],2017-02-27 22:45:36+00:00,435,487,[]
Scott_Peddie,the life exectancy for one diagnosed with bipolar disorder is 8-12 yrs less than av. pop. i don't hear this raised in any election campaign!,no retweet username,[],2017-02-27 22:10:20+00:00,709,865,"['diagnosed with', 'diagnosed with bipolar']"
ThelLostGirl,@je_suis_shadoee i'm diagnosed with bipolar disorder &amp; ive done the medication route before &amp; it was one of the worst things i've ever done,no retweet username,[],2017-02-27 21:34:01+00:00,177,131,"['diagnosed with', 'diagnosed with bipolar']"
itsashen,too many signs that i may be bipolar but i'm not admitting it and i refuse to get diagnosed goodbye.,no retweet username,[],2017-02-27 21:23:58+00:00,339,249,[]
Bipolar_Bandit,to the 19-year-old diagnosed with bipolar disorder... https://t.co/kq0wh5x79c,no retweet username,[],2017-02-27 21:16:11+00:00,13887,9590,"['diagnosed with', 'diagnosed with bipolar']"
dropkickslurpee,bouta be diagnosed w/ bipolar disorder whatta surprise,no retweet username,[],2017-02-27 20:21:52+00:00,90,51,[]
cathyrusson,#cochrantrial - dr. graham diagnosed jason cochran with bipolar 1 disorder in july 2015.,no retweet username,"[{'text': 'CochranTrial', 'indices': [0, 13]}]",2017-02-27 19:41:59+00:00,16750,4227,[]
Varsity_Junior,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 19:19:48+00:00,100,111,['diagnosed with']
JonesPee80,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 18:52:28+00:00,11,128,['diagnosed with']
J_x_ayse,legit has bipolar...like diagnosed. i don't have time god knows 🤚🏼,no retweet username,[],2017-02-27 17:59:11+00:00,234,124,[]
AyeePastor,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 17:46:54+00:00,405,376,['diagnosed with']
Kyrxll,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:59:47+00:00,380,252,['diagnosed with']
_fuvksss,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:47:46+00:00,301,237,['diagnosed with']
TheJSymone,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:41:50+00:00,424,338,['diagnosed with']
DejaJanayXo,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:39:41+00:00,2187,1667,['diagnosed with']
CamCrumby,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:37:22+00:00,1672,2109,['diagnosed with']
UnspokenWerds,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:28:51+00:00,548,624,['diagnosed with']
RudeGyalMauni,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:24:20+00:00,6482,4528,['diagnosed with']
KRomelovesyou,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:23:59+00:00,2222,1843,['diagnosed with']
skimaskilla,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:02:25+00:00,791,911,['diagnosed with']
GoldenBoyWalt_,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 16:01:05+00:00,1145,985,['diagnosed with']
AdrienneLicari,"there are a lot of challenges for partners of people with bipolar disorder. if a relationship is to survive, it must https://t.co/1fowdx4pbx",no retweet username,[],2017-02-27 16:01:02+00:00,7,8,[]
gloriasabrina_,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:42:14+00:00,725,503,['diagnosed with']
SamxxPosch_,"i hate when people say they're bipolar. if you're not medically diagnosed with it, don't say it. offends tf out of me.",no retweet username,[],2017-02-27 15:28:00+00:00,1280,562,['diagnosed with']
Bally730,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:15:33+00:00,2175,983,['diagnosed with']
AyyAmbs,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:14:27+00:00,6885,843,['diagnosed with']
ATLLAEV,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:13:46+00:00,2223,2016,['diagnosed with']
Getem_Cool,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:12:36+00:00,5870,2657,['diagnosed with']
PrettyGood_Ana,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:12:09+00:00,1534,884,['diagnosed with']
FunfettiPancake,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:11:57+00:00,2614,1244,['diagnosed with']
cierranasja,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:11:54+00:00,1571,815,['diagnosed with']
EmpressLaina,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:11:13+00:00,2833,1061,['diagnosed with']
BeautyKINGC,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:11:12+00:00,12777,1162,['diagnosed with']
jordynbt_,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:10:11+00:00,8591,6995,['diagnosed with']
mainey_maine,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:08:22+00:00,6921,2771,['diagnosed with']
itsdimebagg,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 15:01:49+00:00,846,204,['diagnosed with']
okkeraa,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 14:49:38+00:00,947,1288,['diagnosed with']
CMEInstitute,finding the diagnosis &amp; treatment of #pediatric #bipolar disorder challenging? this cme activity maps it out. https://t.co/kc0wjwwrz1 https://t.co/rn6ug9vozh,no retweet username,"[{'text': 'pediatric', 'indices': [41, 51]}, {'text': 'bipolar', 'indices': [52, 60]}]",2017-02-27 14:47:02+00:00,928,3327,[]
pretty_eyed_jas,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 14:25:46+00:00,3208,3068,['diagnosed with']
brujaenya,tbh hate when someone gets mad they're automatically diagnosed as bipolar like? they could just be mad fam,no retweet username,[],2017-02-27 14:21:33+00:00,6320,273,['diagnosed as bipolar']
nycxciv,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 14:21:20+00:00,88,103,['diagnosed with']
SamWhyte,"on #mentalhealthmonday at 2.15pm is @colin_dolan to tell us about his battles after being diagnosed with bipolar

https://t.co/gu9hbvjkib https://t.co/itkwiqwure",GHRNewsNW,"[{'text': 'MentalHealthMonday', 'indices': [22, 41]}]",2017-02-27 14:08:01+00:00,14021,995,"['diagnosed with', 'diagnosed with bipolar']"
Colin_Dolan,"on #mentalhealthmonday at 2.15pm is @colin_dolan to tell us about his battles after being diagnosed with bipolar

https://t.co/gu9hbvjkib https://t.co/itkwiqwure",GHRNewsNW,"[{'text': 'MentalHealthMonday', 'indices': [22, 41]}]",2017-02-27 14:01:42+00:00,4814,3702,"['diagnosed with', 'diagnosed with bipolar']"
Kosherkay,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 13:59:35+00:00,698,429,['diagnosed with']
dthadon9,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 13:55:35+00:00,380,386,['diagnosed with']
_Dubbbs,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 13:49:46+00:00,475,754,['diagnosed with']
Itsjaas,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 13:46:12+00:00,1046,532,['diagnosed with']
lyfeasallie,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 13:03:47+00:00,4941,1853,['diagnosed with']
Yothats_bella,clayton co. police have issued a mattie's call for missing 16 y/o sean obibuike. he is diagnosed with schizophrenia &amp; bipolar disorder. #rt https://t.co/9oectyksot,GAFollowers,[],2017-02-27 13:03:00+00:00,453,296,['diagnosed with']
