username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
mcohanlon,"“i just thought i was broken,” advertsing junior andrea garza told @kemeyertons about her life before being diagnosed with bipolar disorder in college. 

check out @thedailytexan to learn more about how bipolar affects almost 3 percent of people over 18: https://t.co/nyxyvfdv4i https://t.co/cpu741rrp0",anxious_maria,[],2018-11-29 18:08:36+00:00,939,1281,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
forrestmilburn,"“i just thought i was broken,” advertsing junior andrea garza told @kemeyertons about her life before being diagnosed with bipolar disorder in college. 

check out @thedailytexan to learn more about how bipolar affects almost 3 percent of people over 18: https://t.co/nyxyvfdv4i https://t.co/cpu741rrp0",anxious_maria,[],2018-11-29 18:03:44+00:00,5629,3886,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
anxious_maria,"“i just thought i was broken,” advertsing junior andrea garza told @kemeyertons about her life before being diagnosed with bipolar disorder in college. 

check out @thedailytexan to learn more about how bipolar affects almost 3 percent of people over 18: https://t.co/nyxyvfdv4i https://t.co/cpu741rrp0",no retweet username,[],2018-11-29 18:00:21+00:00,5559,2944,"['being diagnosed', 'diagnosed with', 'diagnosed with bipolar']"
LgcOvrReligion,"@poppotgroup from the story you linked... ""a psychiatrist later confirmed to investigators that webster was diagnosed with bipolar disorder, and had been prescribed an anti-depressant and anti-psychotic.""    couldn't have been any of this huh?...",no retweet username,[],2018-11-29 17:55:21+00:00,526,907,"['diagnosed with', 'diagnosed with bipolar']"
DrRolandnadeau,"@jlawrencebrsite almost finessed. the bipolar disorder went diagnosed for the next twenty years and i did not receive the correct meds until about six months ago, latuda. i met you in that pace of pecs for the first time in my entire life.",no retweet username,[],2018-11-29 17:43:48+00:00,117,1288,[]
artisanalhole,"honestly, one of the most surreal things about being diagnosed bipolar is having an entire week where you spend everyday literally not wanting to live anymore and then you randomly wake up one day and feel absolutely great. like was that a dream or like what",no retweet username,[],2018-11-29 17:32:43+00:00,72,155,"['being diagnosed', 'diagnosed bipolar']"
AllyMaye23,"this is for my psychology class. 

how many of you all suffer from some type of physician diagnosed psychological disorder?
(schizophrenia, depression, panic disorder, anxiety disorder, bipolar disorder, etc.)",no retweet username,[],2018-11-29 16:02:49+00:00,848,415,[]
Laurenmayknight,"this year has been one of my toughest yet, i started off very depressed and hating myself! i overcame loosing myself, loosing my head &amp; going slightly insane.. i agreed to getting myself help and it was the best thing i’ve ever done! i got diagnosed with bipolar disorder...",no retweet username,[],2018-11-29 15:43:33+00:00,37,327,"['got diagnosed', 'diagnosed with', 'i got diagnosed', 'diagnosed with bipolar']"
sunflrchalamet,really wouldnt surprise me if i got diagnosed as bipolar sometime in the future lol i have such issues,no retweet username,[],2018-11-29 14:56:58+00:00,106,369,"['got diagnosed', 'i got diagnosed', 'diagnosed as bipolar']"
TanTanMan_46,"@cthagod being a mental health advocate, when he said kanye is looking for sympathy after he was diagnosed with bipolar. lol thank you, next!",no retweet username,[],2018-11-29 14:49:34+00:00,188,168,"['diagnosed with', 'diagnosed with bipolar']"
YellowVoucher,"@whoreformickey @barbaragalavvan some of it certainly is - if not due to the actual symptoms then from the identity struggle that comes with being diagnosed. but his going back to his amnesia approach after s7 is proof of it being a personal flaw, not bipolar. he was having trouble with empathy as early as s3.",no retweet username,[],2018-11-29 14:14:20+00:00,237,188,['being diagnosed']
Omar_fromPR,1/ this is why mental health services are so important in school and college. thanks to @ut_cmhc i was diagnosed with attention-deficit/hyperactivity disorder - inattentive subtype. https://t.co/3be05og2cb,no retweet username,[],2018-11-29 14:12:29+00:00,2181,5492,['diagnosed with']
username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
mellowmilez,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:58:26+00:00,331,216,"['diagnosed with', 'diagnosed with bipolar']"
__Grav,#drosrape du plessis tells court ninow was diagnosed with bipolar disorder in january 2013. he was abusing substances from 14 years.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:52:23+00:00,3768,1697,"['diagnosed with', 'diagnosed with bipolar']"
__Grav,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:52:12+00:00,3768,1697,"['diagnosed with', 'diagnosed with bipolar']"
kgotso_za,"my question is, when you’re analyzed and diagnosed with let’s say bipolar + addiction, are you also flagged as “potential violent criminal” based one 1,2,3 observations and given the necessary help prior or we wait till you kill someone then blame it on the illness in court?",no retweet username,[],2018-11-01 08:51:16+00:00,1646,586,['diagnosed with']
_goodiie,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:46:53+00:00,608,1095,"['diagnosed with', 'diagnosed with bipolar']"
DineoMajobe,"“there are allegations [...] that the accused was found with a substance,” says du plessis while describing the complexity of the evidence. he says the accused has been diagnosed with bipolar disorder  and underwent rehabilitation for substance abuse. #drosrape #nicholasninow",ermbates,[],2018-11-01 08:43:23+00:00,1217,1085,"['diagnosed with', 'diagnosed with bipolar']"
u_Phindile,"#drosrapist
court hears that ninow has been diagnosed with bipolar disorder",POWER987News,"[{'text': 'Drosrapist', 'indices': [18, 29]}]",2018-11-01 08:31:25+00:00,1251,130,"['diagnosed with', 'diagnosed with bipolar']"
Planck_B,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 08:13:02+00:00,3057,3470,"['diagnosed with', 'diagnosed with bipolar']"
Lawrence_Nteo,#drosrape  du plessis: “accused had been diagnosed with bipolar disorder and previously underwent rehabilitation for substance abuse” as an argument for a third psychologist to be appointed for mental observation (@alexmitchley),TeamNews24,"[{'text': 'Drosrape', 'indices': [16, 25]}]",2018-11-01 08:11:47+00:00,3141,2624,"['diagnosed with', 'diagnosed with bipolar']"
RekordNewspaper,"nicolas ninow's lawyer, riaan du plessis said his client was diagnosed with bipolar in 2013 #drosrape",no retweet username,"[{'text': 'DrosRape', 'indices': [92, 101]}]",2018-11-01 08:11:01+00:00,28691,502,"['diagnosed with', 'diagnosed with bipolar']"
njangasigeorge,"all these years, since he was diagnosed with bipolar/depression no one in his family thought to check him in? why should it be a matter now? please someone explain to me.",ZikhonaTshona,[],2018-11-01 08:10:46+00:00,897,1724,['diagnosed with']
BLandman1985,#drosrape  du plessis: “accused had been diagnosed with bipolar disorder and previously underwent rehabilitation for substance abuse” as an argument for a third psychologist to be appointed for mental observation (@alexmitchley),TeamNews24,"[{'text': 'Drosrape', 'indices': [16, 25]}]",2018-11-01 08:10:04+00:00,17,125,"['diagnosed with', 'diagnosed with bipolar']"
janicejohannes,@opennewssa #drosrape du plesis says the accused was diagnosed with bipolar disorder. and has been abusing substances from the age of fourteen. the accused has been requested to stand.,pule_jones,[],2018-11-01 07:57:33+00:00,3281,4946,"['diagnosed with', 'diagnosed with bipolar']"
ZikhonaTshona,"all these years, since he was diagnosed with bipolar/depression no one in his family thought to check him in? why should it be a matter now? please someone explain to me.",no retweet username,[],2018-11-01 07:55:14+00:00,47881,2341,['diagnosed with']
Candice_Chirwa,"“there are allegations [...] that the accused was found with a substance,” says du plessis while describing the complexity of the evidence. he says the accused has been diagnosed with bipolar disorder  and underwent rehabilitation for substance abuse. #drosrape #nicholasninow",ermbates,[],2018-11-01 07:53:40+00:00,18269,12157,"['diagnosed with', 'diagnosed with bipolar']"
Iam_TooMelo,but the defence lawyer said the alleged #drosrapist was diagnosed with bipolar disorder in 2013 and also spent time in rehab for substance abuse. @thecitizen_news #drosrape,therealrorisang,"[{'text': 'DrosRapist', 'indices': [61, 72]}]",2018-11-01 07:48:30+00:00,2535,1869,"['diagnosed with', 'diagnosed with bipolar']"
Rato_Mots,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 07:48:21+00:00,1457,1734,"['diagnosed with', 'diagnosed with bipolar']"
InDiWey_,#drosrape du plessis tells court ninow was diagnosed with bipolar disorder in january 2013. he was abusing substances from 14 years.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 07:39:19+00:00,1670,163,"['diagnosed with', 'diagnosed with bipolar']"
Ayola_M,"“there are allegations [...] that the accused was found with a substance,” says du plessis while describing the complexity of the evidence. he says the accused has been diagnosed with bipolar disorder  and underwent rehabilitation for substance abuse. #drosrape #nicholasninow",ermbates,[],2018-11-01 07:38:49+00:00,6998,3955,"['diagnosed with', 'diagnosed with bipolar']"
InDiWey_,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 07:37:53+00:00,1670,163,"['diagnosed with', 'diagnosed with bipolar']"
GwapTweets,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 07:32:33+00:00,4873,2929,"['diagnosed with', 'diagnosed with bipolar']"
thoka_owen,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 07:29:56+00:00,541,318,"['diagnosed with', 'diagnosed with bipolar']"
Ayola_M,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 07:27:38+00:00,6998,3955,"['diagnosed with', 'diagnosed with bipolar']"
eNCA,"“there are allegations [...] that the accused was found with a substance,” says du plessis while describing the complexity of the evidence. he says the accused has been diagnosed with bipolar disorder  and underwent rehabilitation for substance abuse. #drosrape #nicholasninow",ermbates,[],2018-11-01 07:26:22+00:00,3071492,856,"['diagnosed with', 'diagnosed with bipolar']"
TheCitizen_News,but the defence lawyer said the alleged #drosrapist was diagnosed with bipolar disorder in 2013 and also spent time in rehab for substance abuse. @thecitizen_news #drosrape,therealrorisang,"[{'text': 'DrosRapist', 'indices': [61, 72]}]",2018-11-01 07:25:01+00:00,193259,2365,"['diagnosed with', 'diagnosed with bipolar']"
RequestLindani,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 07:24:29+00:00,4178,979,"['diagnosed with', 'diagnosed with bipolar']"
astra_viil,#drosrape du plessis says ninow has been diagnosed with bipolar disorder and has been in rehab for substance abuse before.,ewnreporter,"[{'text': 'DrosRape', 'indices': [17, 26]}]",2018-11-01 07:22:56+00:00,7307,8881,"['diagnosed with', 'diagnosed with bipolar']"
Iam_Gadifele,(just in )defense: the accused had been diagnosed with bipolar disorder and underwent treatment for substance abuse. all this entails medication #drosrape @kayanews,Lindi_Sirame,[],2018-11-01 07:22:22+00:00,7876,8517,"['diagnosed with', 'diagnosed with bipolar']"
