username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following
Manolmarg,"ملف صوتي جميل عن استخدام الليثيوم لكبار السن من مرضى ثنائي القطب أو خلافه

هنا بالتغريدات التالية سأكتب بعض النقاط التي شدتني و أنصحكم بالاستماع إليه بالرابط التالي
https://t.co/wfc070uek6

من موقع معهد الأدوية النفسية

#psychddx_medication

يُتبع https://t.co/1vodnzqsmz",Lodonah,[],2019-12-05 09:59:09+00:00,36085,3836
Aware,"did you know aware has 400+ volunteers nationwide? our volunteers play a valuable role in their communities supporting people impacted by depression &amp; bipolar disorder. on #internationalvolunteerday we would like to say thank you for your time, compassion and enthusiasm! #ivd2019 https://t.co/li2dtgwevo",no retweet username,[],2019-12-05 09:33:38+00:00,23358,496
PaediatricNews,"a new study @jamapediatrics reports that individuals with autism spectrum disorder are at greater risk for diagnoses of depression, anxiety, and bipolar disorder. https://t.co/j4is4scwzt #asd https://t.co/grhi354hkz",JAMAPediatrics,[],2019-12-05 09:29:11+00:00,314,427
clare_scotney,"#psychology repost hannahrosespeaks with @get_repost
・・・
💭
.
.
.
.
#bipolar #bipolar1 #bipolar2 #bipolardepression #bipolarmemes #bipolarawareness #bipolardisorderawareness #bipolaridad #mooddisorders… https://t.co/btdtz3mhn9",no retweet username,"[{'text': 'psychology', 'indices': [0, 11]}, {'text': 'bipolar', 'indices': [67, 75]}, {'text': 'bipolar1', 'indices': [76, 85]}, {'text': 'bipolar2', 'indices': [86, 95]}, {'text': 'bipolardepression', 'indices': [96, 114]}]",2019-12-05 09:14:01+00:00,198,207
GlasgowZineLib,"🎸""the devil and daniel johnston honours the complex artistry of daniel johnston while exploring how bipolar disorder and schizophrenia distorted his behaviour and informed his haunting work."" join @glasgowzinelib for a screening on 7th december. tickets: https://t.co/xhyqdngxgr https://t.co/dg80mujqjw",GlasgowZineLib,[],2019-12-05 09:06:18+00:00,5188,605
spar_snb,bp1も買っちゃったし、レポート書いてえねえど行くしかねえな？ https://t.co/ou7aillo5v,no retweet username,[],2019-12-05 09:05:08+00:00,947,687
APEXINT3L,very cool bp1-1 pathfinder skin will be available for free by simply signing on to celebrate the launch of jedi fallen order! #apexlegends https://t.co/kitiqrzcle,no retweet username,[],2019-12-05 08:59:17+00:00,665,83
SAINTEMRY,"my ocd making a sudden, violent reappearance after letting the complex ptsd and bipolar disorder take the driver’s seat for the last three years: https://t.co/lxkwjvm9dv",no retweet username,[],2019-12-05 08:41:54+00:00,166,343
baktifh,"ملف صوتي جميل عن استخدام الليثيوم لكبار السن من مرضى ثنائي القطب أو خلافه

هنا بالتغريدات التالية سأكتب بعض النقاط التي شدتني و أنصحكم بالاستماع إليه بالرابط التالي
https://t.co/wfc070uek6

من موقع معهد الأدوية النفسية

#psychddx_medication

يُتبع https://t.co/1vodnzqsmz",Lodonah,[],2019-12-05 08:26:14+00:00,76,755
shahad_aa1,"ملف صوتي جميل عن استخدام الليثيوم لكبار السن من مرضى ثنائي القطب أو خلافه

هنا بالتغريدات التالية سأكتب بعض النقاط التي شدتني و أنصحكم بالاستماع إليه بالرابط التالي
https://t.co/wfc070uek6

من موقع معهد الأدوية النفسية

#psychddx_medication

يُتبع https://t.co/1vodnzqsmz",Lodonah,[],2019-12-05 08:00:13+00:00,107,685
MentalHealth_TV,bipolar disorder is often misunderstood. #bipolardisorder #mentalhealth #mentalillness https://t.co/rrci2quq4q,no retweet username,"[{'text': 'bipolardisorder', 'indices': [41, 57]}, {'text': 'mentalhealth', 'indices': [58, 71]}, {'text': 'mentalillness', 'indices': [72, 86]}]",2019-12-05 08:00:00+00:00,1811,1036
drsaeedassiri,"ملف صوتي جميل عن استخدام الليثيوم لكبار السن من مرضى ثنائي القطب أو خلافه

هنا بالتغريدات التالية سأكتب بعض النقاط التي شدتني و أنصحكم بالاستماع إليه بالرابط التالي
https://t.co/wfc070uek6

من موقع معهد الأدوية النفسية

#psychddx_medication

يُتبع https://t.co/1vodnzqsmz",Lodonah,[],2019-12-05 07:59:37+00:00,56654,549
Lodonah,"ملف صوتي جميل عن استخدام الليثيوم لكبار السن من مرضى ثنائي القطب أو خلافه

هنا بالتغريدات التالية سأكتب بعض النقاط التي شدتني و أنصحكم بالاستماع إليه بالرابط التالي
https://t.co/wfc070uek6

من موقع معهد الأدوية النفسية

#psychddx_medication

يُتبع https://t.co/1vodnzqsmz",no retweet username,[],2019-12-05 07:59:12+00:00,16015,4
COPEScotland,"brand new on the blog - our community correspondent ann marie reflects on our mind waves ten questions for ten years, and her answers are inspiring 💫💫💫 https://t.co/bg9lhqdpb8 https://t.co/fmbqgentvi",MindWaves1,[],2019-12-05 07:17:13+00:00,3878,841
id_greatedu,bipolar adalah gangguan mental dan ditandai dengan perubahan emosi yang drastis. seseorang yang menderita bipolar dapat merasakan gejala mania (sangat senang) dan depresif (sangat terpuruk).,id_greatedu,[],2019-12-05 06:58:21+00:00,1721,2
09Manuel09Ba,@raul_bp1 se mama y ahora unas orcos me empezaron a violentar jajaja ni cuando las ayudas estás bien.,MrReyKing,[],2019-12-05 06:55:14+00:00,531,4916
bigdaddytaz71,"@djbritstar for as much joy and happiness you have brought me, i will always be here for you. i also am diagnosed manic depression, anxiety, bipolar, and ptsd. so i can understand what you go through. much love and positivity to you gorgeous queen 😍 💖😘🌹 👑",no retweet username,[],2019-12-05 06:33:28+00:00,243,156
Jimmy_the_Newb,"#apexlegends is celebrating the success of #jedifallenorder with a free #bp1 #pathfinder skin!
-
#archetype #archetypegg #esports #competitivegaming #twitch #pc #xbox #ps4 #pcgaming #twitchstreamer #videogames #gaming #destiny2 #fortnite #pubg #realmroyale #apex #apexlegendsxbox https://t.co/asnxofdjai",ArchetypeGG,"[{'text': 'ApexLegends', 'indices': [17, 29]}, {'text': 'JediFallenOrder', 'indices': [60, 76]}, {'text': 'BP1', 'indices': [89, 93]}, {'text': 'Pathfinder', 'indices': [94, 105]}, {'text': 'Archetype', 'indices': [114, 124]}, {'text': 'ArchetypeGG', 'indices': [125, 137]}]",2019-12-05 06:23:35+00:00,5409,60
viscerafile,"being bipolar is like

id: mania
superego: depression
ego: maintaining a consistent presence on social media",no retweet username,[],2019-12-05 06:22:14+00:00,99,121
ArchetypeGG,"#apexlegends is celebrating the success of #jedifallenorder with a free #bp1 #pathfinder skin!
-
#archetype #archetypegg #esports #competitivegaming #twitch #pc #xbox #ps4 #pcgaming #twitchstreamer #videogames #gaming #destiny2 #fortnite #pubg #realmroyale #apex #apexlegendsxbox https://t.co/asnxofdjai",no retweet username,"[{'text': 'ApexLegends', 'indices': [0, 12]}, {'text': 'JediFallenOrder', 'indices': [43, 59]}, {'text': 'BP1', 'indices': [72, 76]}, {'text': 'Pathfinder', 'indices': [77, 88]}, {'text': 'Archetype', 'indices': [97, 107]}]",2019-12-05 06:21:46+00:00,148,192
EDSLeader,"homeless queer single mom dealing with ptsd, manic depression, and bipolar 2 needs help eating and staying warm. anything (donations or retweets) helps so much! ❤❤❤
#cashapp $blueeyedashh 
#paypal https://t.co/srklad5fn5",BlueEyedMinion0,[],2019-12-05 06:01:44+00:00,281,267
MrReyKing,@raul_bp1 ya sabes cómo son las 🐶esas del pañuelín.,no retweet username,[],2019-12-05 05:43:46+00:00,46497,247
Joaco19,"@raul_bp1 regla número 1: me vale verga que hagas con tu asqueroso cuerpo pero avisa donde estás, simple and easy.",no retweet username,[],2019-12-05 05:42:29+00:00,272,746
MrReyKing,@raul_bp1 se mama y ahora unas orcos me empezaron a violentar jajaja ni cuando las ayudas estás bien.,no retweet username,[],2019-12-05 05:40:24+00:00,46497,247
Joaco19,@raul_bp1 no mames imaginate la putiza que te hubieran puesto si armas este desmadre...,no retweet username,[],2019-12-05 05:38:24+00:00,272,746
empathyspace,"borderline personality disorder and bipolar disorder are completely different disorders. although the symptoms of bipolar and bpd may appear somewhat similar, they are two very distinct illnesses.

#bpd #borderlinepersonalitydisorder #empathyspaceng #empathyspace #empathy https://t.co/rngqfcxgry",no retweet username,[],2019-12-05 05:20:02+00:00,402,215
KimbFunk,"pin by julie martin on bi polar | bipolar disorder quotes, bipolar quotes, bond quotes https://t.co/rb9ymwkreb",no retweet username,[],2019-12-05 05:13:45+00:00,11,53
jodaaanleigh,"look happy but i’ve been in a very dark place my whole life. doctors telling me i need medication for my manic depression and anxiety and bipolar. grew up around drugs, abuse, abandonment. childhood full of trauma. adult life full of trauma. look happy in my pics but far from it. https://t.co/trd1chlwop https://t.co/2vljxf4wak",no retweet username,[],2019-12-05 05:04:43+00:00,206,243
anniejuh,"@nellligans im not an expert but mania is specific to bipolar disorder because it is part of the condition. depression in bipolarity isnt the same as a depression, that’s why people feel like they can isolate the manic part of bipolarity but it can’t happen outside of a bipolar disorder tho",no retweet username,[],2019-12-05 05:03:50+00:00,109,679
WordSrgnz,"ppl who think they know what #bipolar disorder is usu rly don't. we are not crazy. we just have higher moods and lower ones sometimes.
#endthestigma
#mentalhealthmatters https://t.co/kqvzopa6ob",no retweet username,"[{'text': 'bipolar', 'indices': [29, 37]}]",2019-12-05 04:38:20+00:00,533,504
angelxemoji,"trigger warning!!! 

these were from 2014. i’d just been diagnosed with bipolar and borderline personality disorder. wasn’t eating and self harming really bad and these photos were taken shortly before i nearly died in hospital from an overdose. https://t.co/xgxhrbkvwl https://t.co/1ppcbhotlj",no retweet username,[],2019-12-05 04:31:35+00:00,9105,2197
Socias__,"more eu antitrust heat for google (and facebook) over data collection

in a separate matter, 41 shopping comparison sites want the european commission to further penalize google in shopping search.

https://t.co/nufxta6zk3

thanks to @marketingland https://t.co/gzibf7euoi",no retweet username,[],2019-12-05 04:20:04+00:00,3043,2276
endIesssbummer,the first picture was a taken a week after i was kicked out for being a lesbian after accidentally outing myself. second picture was taken a week after i was diagnosed with bipolar disorder. i just realized i’m wearing the same button up. https://t.co/wfpl7ftf0m https://t.co/neyanarvrr,no retweet username,[],2019-12-05 03:49:08+00:00,228,199
bigpthedaddy,"@unofficialpund1 @shrawanbissaka @andrewt_mufc @doublejayz72 @abdelbeheri @djconnerroberts @tjm3183 @kaylaleighkx @shahrukh____ @manutd_hq @utdarena_ @knaggsy097 you are suffering from manic depression(bipolar). urgent mental help needed for you.
#glazersout",no retweet username,[],2019-12-05 03:32:41+00:00,677,646
lepidolites_,"@ravenclawkohai yeah afaik it isn’t? i have bipolar ii, but my hypomania tends to be a bit on the stronger side (although haven’t had any episodes in over a year, knock on wood 🙏🏼), but i think something like that would track more for him than bipolar i, the biggest thing i think is that",no retweet username,[],2019-12-05 03:29:13+00:00,453,690
Sebasti16149290,"new-post wednesday is here!
check out my new article.:-)
8 suggestions to dating when you have bipolar disorder (or other mental illness) https://t.co/uqrywwj7bu https://t.co/8hrq5ysha9",BipolarBattle,[],2019-12-05 03:29:13+00:00,20,166
lepidolites_,"@ravenclawkohai ah thank u it means so much that ppl support this take 😭 ya i think a lot of times w bipolar ppl get stuck on the rapid cycle and/or bouts of intense mania thing, forgetting there is more than one type of bipolar and many different symptoms of it",no retweet username,[],2019-12-05 03:21:25+00:00,453,690
Debashi40239185,"#result_of_realworship 
devotion of true god is one solution for many problems like depression, 
anxiety disorders,panic disorder, 
bipolar disorder,post-traumatic stress disorder,schizophrenia etc.
only sant rampal ji maharaj can tell you the right way of devotion. https://t.co/xvtq8ambf1",UshaPaul10,"[{'text': 'Result_Of_RealWorship', 'indices': [16, 38]}]",2019-12-05 03:19:49+00:00,267,40
Tr3Fns,"y’all niggas are drunk as hell on this man bday. “4:44” falls behind “rd”, “ag”, “tba”, and “bp1”, at bare minimum. an argument can be made for “vol. 2”. https://t.co/pmwpgns0gb",stevozone4_,[],2019-12-05 03:18:24+00:00,2479,753
sharonL33940258,"life is what you make it paperback – 1 jan 2011

by preeti shenoy  (author)
-https://t.co/p73ber4xsx

the book beautifully describes how she gets acquainted with her bipolar disorder https://t.co/w3meyaluna",BookVillage5,[],2019-12-05 03:18:10+00:00,10381,8123
bernardfoong,"life is what you make it paperback – 1 jan 2011

by preeti shenoy  (author)
-https://t.co/p73ber4xsx

the book beautifully describes how she gets acquainted with her bipolar disorder https://t.co/w3meyaluna",BookVillage5,[],2019-12-05 03:14:53+00:00,11841,7568
stevozone4_,"y’all niggas are drunk as hell on this man bday. “4:44” falls behind “rd”, “ag”, “tba”, and “bp1”, at bare minimum. an argument can be made for “vol. 2”. https://t.co/pmwpgns0gb",no retweet username,[],2019-12-05 03:14:43+00:00,3637,1128
it0k1ri,bp1コラボスキンはちゃめちゃに可愛い…かわいいよ、、ぱす、、,no retweet username,[],2019-12-05 03:11:26+00:00,198,59
AlexHodges,"@playapex ea’s legal: k so we can’t technically call it a “bp1 skin”... but “bp1-inspired” should be ok 

disney’s legal: https://t.co/uhkf8lx0d7",no retweet username,[],2019-12-05 02:58:29+00:00,1837,1085
