username,tweet,username_of_retweeter,hashtag,tweet created,number of followers,# following,label
BipolarBatesy,http://t.co/jbge50akor happy bipolar birthday! - a lonely birthday &amp; other physiological states? yet no mania or depression today.,no retweet username,[],2014-01-13 10:03:48+00:00,1711,1669,[]
shanebrown74,disappointed in silver linings playbook: obviously those who are bipolar beat people up &amp; then r cured by a pill &amp; love of a good woman.,no retweet username,[],2014-01-13 00:21:39+00:00,484,727,[]
BipolarBatesy,http://t.co/jbge50akor happy bipolar birthday! - a lonely birthday &amp; other physiological states? yet no mania or depression today.,no retweet username,[],2014-01-12 10:11:30+00:00,1711,1669,[]
BipolarBatesy,http://t.co/jbge50akor happy bipolar birthday! - a lonely birthday &amp; other physiological states? yet no mania or depression today.,no retweet username,[],2014-01-11 10:07:21+00:00,1711,1669,[]
BipolarBatesy,http://t.co/0e9hmtdhnw happy bipolar birthday! - a lonely birthday &amp; other physiological states? yet no mania or depression today.,no retweet username,[],2014-01-10 09:58:41+00:00,1711,1669,[]
GL650_LynneG,"""@spans44: bwhahaha ..... very disturbing .... http://t.co/zdvhkiez93"" bipolar dog? (no offence to any1 who has bipolar disorder)",no retweet username,[],2014-01-09 12:44:10+00:00,4620,4867,[]
BipolarBatesy,http://t.co/jbge50akor happy bipolar birthday! - a lonely birthday &amp; other physiological states? yet no mania or depression today.,no retweet username,[],2014-01-09 09:57:18+00:00,1711,1669,[]
BipolarBatesy,http://t.co/jbge50akor happy bipolar birthday! - a lonely birthday &amp; other physiological states? yet no mania or depression today.,no retweet username,[],2014-01-08 09:54:41+00:00,1711,1669,[]
cristhars,"""essa mania que as pessoas tem de dizer, “no final as coisas se ajeitam”. porra, no final ninguém é..."" http://t.co/ynubcp1f32",no retweet username,[],2014-01-08 03:40:54+00:00,303,391,[]
ChewbaccaJ,"@thisupsdude  aids can be cured by playing tag.  just as you were tagged and are it, now you tag someone else...#cured also cures bipolar",no retweet username,"[{'text': 'cured', 'indices': [112, 118]}]",2014-01-08 00:10:08+00:00,153,513,[]
peticanoe,"""they've cured cancer and are just taking that fundraising money""
""she just can't get it together"" - about somebody hospitalized for bipolar",no retweet username,[],2014-01-07 22:04:28+00:00,299,656,[]
BipolarBatesy,http://t.co/0e9hmtdhnw happy bipolar birthday! - a lonely birthday &amp; other physiological states? yet no mania or depression today.,no retweet username,[],2014-01-07 09:54:31+00:00,1711,1669,[]
queenjaneboleyn,"i was born-4-purpose,i had a destiny to fulfill&amp;no matter what i have a bipolar disorder but i believe god's heal me. http://t.co/jwdraf31la",no retweet username,[],2014-01-07 08:53:31+00:00,149,1879,[]
BipolarBatesy,http://t.co/jbge50akor happy bipolar birthday! - a lonely birthday &amp; other physiological states? yet no mania or depression today.,no retweet username,[],2014-01-06 09:50:24+00:00,1711,1669,[]
